step,telescope_perplexity,telescope_cross_perplexity,causal_perplexity,performer_model_entropy,observer_model_entropy,entropy_ratio,kl_divergence,performer_total_variation_distance,observer_total_variation_distance,performer_distribution_overlap,observer_distribution_overlap,performer_logits_std,observer_logits_std,shifted1_telescope_perplexity,shifted1_telescope_cross_perplexity,shifted2_telescope_perplexity,shifted2_telescope_cross_perplexity,shifted3_telescope_perplexity,shifted3_telescope_cross_perplexity
19500.0,[9.6796875],[3.412109375],3.5390625,,,,,0.7222825884819031,0.7222825884819031,0.27744564414024353,0.27744564414024353,0.002361297607421875,0.002361297607421875,344.25,,inf,,inf,
19600.0,[9.390625],[4.2265625],4.546875,,,,,0.845643937587738,0.845643937587738,0.1541193127632141,0.1541193127632141,0.0018901824951171875,0.0018901824951171875,452.0,,inf,,inf,
19800.0,[9.1484375],[3.755859375],3.482421875,,,,,0.8081250190734863,0.8081250190734863,0.19187499582767487,0.19187499582767487,0.0019254684448242188,0.0019254684448242188,104.6875,,244.25,,inf,
20000.0,[9.0703125],[3.779296875],4.00390625,,,,,0.7936422228813171,0.7936422228813171,0.20649245381355286,0.20649245381355286,0.0019702911376953125,0.0019702911376953125,30.640625,,86.25,,inf,
20100.0,[9.09375],[3.75390625],3.65234375,,,,,0.804741382598877,0.804741382598877,0.19547413289546967,0.19547413289546967,0.0020046234130859375,0.0020046234130859375,457.0,,inf,,inf,
20300.0,[10.5390625],[3.033203125],3.009765625,,,,,0.7317708134651184,0.7317708134651184,0.26806640625,0.26806640625,0.00238037109375,0.00238037109375,209.875,,inf,,inf,
20400.0,[9.5703125],[4.078125],4.78125,,,,,0.8301630616188049,0.8301630616188049,0.16966712474822998,0.16966712474822998,0.0020809173583984375,0.0020809173583984375,14.640625,,13.7421875,,16.640625,
20600.0,[10.1015625],[3.716796875],3.947265625,,,,,0.7623188495635986,0.7623188495635986,0.23804347217082977,0.23804347217082977,0.002185821533203125,0.002185821533203125,1252.0,,inf,,inf,
20800.0,[10.15625],[3.0],2.787109375,,,,,0.7172378897666931,0.7172378897666931,0.2827621102333069,0.2827621102333069,0.002376556396484375,0.002376556396484375,261.25,,inf,,inf,
20900.0,[9.0703125],[3.802734375],4.00390625,,,,,0.8148364424705505,0.8148364424705505,0.18530957400798798,0.18530957400798798,0.001949310302734375,0.001949310302734375,350.5,,740.0,,inf,
21000.0,[10.296875],[3.611328125],4.35546875,,,,,0.7950211763381958,0.7950211763381958,0.20471398532390594,0.20471398532390594,0.002231597900390625,0.002231597900390625,174.75,,inf,,inf,
21100.0,[10.84375],[3.6640625],3.865234375,,,,,0.7509505748748779,0.7509505748748779,0.2488117814064026,0.2488117814064026,0.0022487640380859375,0.0022487640380859375,916.0,,inf,,inf,
21200.0,[9.890625],[3.12890625],3.373046875,,,,,0.7257617712020874,0.7257617712020874,0.2742382287979126,0.2742382287979126,0.00238800048828125,0.00238800048828125,inf,,inf,,inf,
21300.0,[11.6328125],[3.005859375],2.88671875,,,,,0.6949257254600525,0.6949257254600525,0.30476483702659607,0.30476483702659607,0.002460479736328125,0.002460479736328125,493.5,,inf,,inf,
21400.0,[10.5625],[3.359375],3.541015625,,,,,0.7876016497612,0.7876016497612,0.21214431524276733,0.21214431524276733,0.0021820068359375,0.0021820068359375,339.5,,inf,,inf,
21500.0,[9.515625],[3.60546875],4.015625,,,,,0.7598892450332642,0.7598892450332642,0.24011075496673584,0.24011075496673584,0.002288818359375,0.002288818359375,inf,,inf,,inf,
21600.0,[10.046875],[3.267578125],3.205078125,,,,,0.7405575513839722,0.7405575513839722,0.25944244861602783,0.25944244861602783,0.002254486083984375,0.002254486083984375,inf,,inf,,inf,
21900.0,[10.6015625],[3.38671875],3.78515625,,,,,0.7659198045730591,0.7659198045730591,0.234375,0.234375,0.0022754669189453125,0.0022754669189453125,102.4375,,inf,,inf,
22000.0,[9.6875],[3.447265625],3.533203125,,,,,0.7306763529777527,0.7306763529777527,0.2693236768245697,0.2693236768245697,0.0023212432861328125,0.0023212432861328125,659.5,,inf,,inf,
22100.0,[9.921875],[3.607421875],3.544921875,,,,,0.822604775428772,0.822604775428772,0.17767590284347534,0.17767590284347534,0.0019044876098632812,0.0019044876098632812,519.0,,inf,,inf,
22200.0,[9.859375],[3.171875],3.28125,,,,,0.7342057824134827,0.7342057824134827,0.26579421758651733,0.26579421758651733,0.0023326873779296875,0.0023326873779296875,840.5,,inf,,inf,
22400.0,[9.0078125],[2.654296875],2.728515625,,,,,0.7217105031013489,0.7217105031013489,0.2784539461135864,0.2784539461135864,0.002483367919921875,0.002483367919921875,197.0,,inf,,inf,
22600.0,[7.125],[4.015625],4.3046875,,,,,0.7806919813156128,0.7806919813156128,0.2193080335855484,0.2193080335855484,0.0021305084228515625,0.0021305084228515625,28.9375,,50.53125,,57.125,
22700.0,[10.2109375],[3.634765625],3.376953125,,,,,0.7544963955879211,0.7544963955879211,0.24550360441207886,0.24550360441207886,0.00218963623046875,0.00218963623046875,inf,,inf,,inf,
22800.0,[9.5],[3.34375],3.55078125,,,,,0.8268518447875977,0.8268518447875977,0.17303240299224854,0.17303240299224854,0.002017974853515625,0.002017974853515625,391.25,,inf,,inf,
23000.0,[11.6015625],[3.333984375],3.828125,,,,,0.7522810101509094,0.7522810101509094,0.2479470819234848,0.2479470819234848,0.0022869110107421875,0.0022869110107421875,442.5,,inf,,inf,
23200.0,[10.640625],[3.734375],4.015625,,,,,0.7761130332946777,0.7761130332946777,0.22388698160648346,0.22388698160648346,0.002197265625,0.002197265625,512.0,,inf,,inf,
23300.0,[10.015625],[2.90625],2.79296875,,,,,0.6953125,0.6953125,0.3049045205116272,0.3049045205116272,0.002559661865234375,0.002559661865234375,136.0,,inf,,inf,
23400.0,[11.421875],[3.275390625],3.392578125,,,,,0.7666139006614685,0.7666139006614685,0.23358386754989624,0.23358386754989624,0.0022335052490234375,0.0022335052490234375,986.0,,inf,,inf,
23600.0,[9.9921875],[3.89453125],4.2265625,,,,,0.8034682273864746,0.8034682273864746,0.1967124342918396,0.1967124342918396,0.0020046234130859375,0.0020046234130859375,610.0,,inf,,inf,
23900.0,[10.6640625],[2.736328125],2.671875,,,,,0.6787280440330505,0.6787280440330505,0.3214546740055084,0.3214546740055084,0.002574920654296875,0.002574920654296875,380.0,,inf,,inf,
24000.0,[9.84375],[3.091796875],3.380859375,,,,,0.703667938709259,0.703667938709259,0.2963320314884186,0.2963320314884186,0.00250244140625,0.00250244140625,786.0,,inf,,inf,
24100.0,[11.1015625],[2.994140625],2.8515625,,,,,0.7009668350219727,0.7009668350219727,0.29920580983161926,0.29920580983161926,0.00244903564453125,0.00244903564453125,926.5,,inf,,inf,
24200.0,[9.421875],[3.0625],3.24609375,,,,,0.7562500238418579,0.7562500238418579,0.24394531548023224,0.24394531548023224,0.002208709716796875,0.002208709716796875,inf,,inf,,inf,
24400.0,[9.84375],[2.966796875],3.25390625,,,,,0.6910860538482666,0.6910860538482666,0.3089139461517334,0.3089139461517334,0.002559661865234375,0.002559661865234375,313.0,,inf,,inf,
24500.0,[11.0390625],[2.876953125],3.25,,,,,0.6988636255264282,0.6988636255264282,0.3012941777706146,0.3012941777706146,0.0025806427001953125,0.0025806427001953125,inf,,inf,,inf,
24700.0,[9.8984375],[3.224609375],3.21484375,,,,,0.7820377945899963,0.7820377945899963,0.21809348464012146,0.21809348464012146,0.0021190643310546875,0.0021190643310546875,695.0,,inf,,inf,
24800.0,[10.6640625],[2.681640625],2.578125,,,,,0.6652097702026367,0.6652097702026367,0.3347901999950409,0.3347901999950409,0.0025920867919921875,0.0025920867919921875,621.0,,inf,,inf,
25000.0,[9.7734375],[2.8125],2.755859375,,,,,0.682467520236969,0.682467520236969,0.3176948130130768,0.3176948130130768,0.00252532958984375,0.00252532958984375,948.5,,inf,,inf,
25200.0,[9.84375],[3.56640625],3.845703125,,,,,0.732421875,0.732421875,0.267578125,0.267578125,0.0023288726806640625,0.0023288726806640625,423.0,,inf,,inf,
25300.0,[10.5234375],[3.353515625],3.111328125,,,,,0.6943181753158569,0.6943181753158569,0.3059659004211426,0.3059659004211426,0.0023822784423828125,0.0023822784423828125,249.5,,inf,,inf,
25600.0,[10.265625],[3.103515625],3.0546875,,,,,0.7296006679534912,0.7296006679534912,0.2706163227558136,0.2706163227558136,0.0023250579833984375,0.0023250579833984375,147.75,,inf,,inf,
25800.0,[10.4609375],[3.537109375],3.578125,,,,,0.7924528121948242,0.7924528121948242,0.20784197747707367,0.20784197747707367,0.0021114349365234375,0.0021114349365234375,114.4375,,inf,,inf,
25900.0,[8.328125],[3.271484375],3.294921875,,,,,0.7629533410072327,0.7629533410072327,0.2372085452079773,0.2372085452079773,0.00217437744140625,0.00217437744140625,inf,,1213.0,,inf,
26200.0,[10.5546875],[3.142578125],3.140625,,,,,0.6961633563041687,0.6961633563041687,0.3039913475513458,0.3039913475513458,0.002437591552734375,0.002437591552734375,524.5,,inf,,inf,
26400.0,[9.1171875],[3.888671875],3.919921875,,,,,0.8017045259475708,0.8017045259475708,0.19843749701976776,0.19843749701976776,0.001979827880859375,0.001979827880859375,768.0,,inf,,inf,
26600.0,[7.85546875],[2.14453125],2.3125,,,,,0.606225311756134,0.606225311756134,0.39352765679359436,0.39352765679359436,0.00284576416015625,0.00284576416015625,468.5,,inf,,inf,
26700.0,[11.484375],[2.853515625],3.4375,,,,,0.7228084206581116,0.7228084206581116,0.2769886255264282,0.2769886255264282,0.002460479736328125,0.002460479736328125,195.0,,inf,,inf,
26900.0,[9.921875],[3.171875],3.416015625,,,,,0.7156791687011719,0.7156791687011719,0.28450143337249756,0.28450143337249756,0.0024166107177734375,0.0024166107177734375,516.5,,inf,,inf,
27100.0,[10.4921875],[2.880859375],2.93359375,,,,,0.6878272294998169,0.6878272294998169,0.3121727705001831,0.3121727705001831,0.0025081634521484375,0.0025081634521484375,474.75,,inf,,inf,
27200.0,[9.453125],[3.876953125],3.875,,,,,0.8189461827278137,0.8189461827278137,0.18119394779205322,0.18119394779205322,0.0019159317016601562,0.0019159317016601562,734.0,,inf,,inf,
27700.0,[9.9609375],[3.091796875],3.376953125,,,,,0.7196428775787354,0.7196428775787354,0.28035715222358704,0.28035715222358704,0.0024585723876953125,0.0024585723876953125,640.0,,inf,,inf,
27800.0,[10.84375],[3.8828125],3.884765625,,,,,0.7686966061592102,0.7686966061592102,0.2315705120563507,0.2315705120563507,0.0021800994873046875,0.0021800994873046875,366.25,,inf,,inf,
27900.0,[9.890625],[3.48046875],3.958984375,,,,,0.72826087474823,0.72826087474823,0.27173912525177,0.27173912525177,0.002376556396484375,0.002376556396484375,96.25,,226.625,,inf,
28200.0,[9.328125],[2.921875],3.41796875,,,,,0.725210964679718,0.725210964679718,0.27452531456947327,0.27452531456947327,0.0024890899658203125,0.0024890899658203125,739.5,,inf,,inf,
28300.0,[9.875],[3.27734375],3.435546875,,,,,0.7864583134651184,0.7864583134651184,0.21380208432674408,0.21380208432674408,0.00209808349609375,0.00209808349609375,inf,,inf,,inf,
28400.0,[9.6171875],[3.8671875],4.359375,,,,,0.8648256063461304,0.8648256063461304,0.13490189611911774,0.13490189611911774,0.0018939971923828125,0.0018939971923828125,291.5,,inf,,inf,
28500.0,[10.265625],[3.462890625],3.677734375,,,,,0.7704917788505554,0.7704917788505554,0.2293374389410019,0.2293374389410019,0.0021915435791015625,0.0021915435791015625,576.0,,inf,,inf,
28600.0,[10.7109375],[3.60546875],3.97265625,,,,,0.81103515625,0.81103515625,0.18896484375,0.18896484375,0.0021343231201171875,0.0021343231201171875,166.75,,inf,,inf,
28900.0,[9.546875],[3.15625],3.345703125,,,,,0.7568749785423279,0.7568749785423279,0.24296875298023224,0.24296875298023224,0.0023097991943359375,0.0023097991943359375,93.5625,,inf,,inf,
29000.0,[9.25],[3.28515625],3.462890625,,,,,0.7752347588539124,0.7752347588539124,0.22461853921413422,0.22461853921413422,0.0022449493408203125,0.0022449493408203125,inf,,inf,,inf,
29100.0,[9.8359375],[3.962890625],4.51953125,,,,,0.8269230723381042,0.8269230723381042,0.17307692766189575,0.17307692766189575,0.00197601318359375,0.00197601318359375,inf,,153.875,,163.875,
29200.0,[10.6328125],[2.37890625],2.6015625,,,,,0.6314483880996704,0.6314483880996704,0.3685515820980072,0.3685515820980072,0.0027942657470703125,0.0027942657470703125,258.75,,inf,,inf,
29300.0,[10.296875],[2.447265625],2.65234375,,,,,0.6272905468940735,0.6272905468940735,0.3727094233036041,0.3727094233036041,0.0027332305908203125,0.0027332305908203125,inf,,inf,,inf,
29700.0,[9.59375],[2.966796875],2.986328125,,,,,0.6939433217048645,0.6939433217048645,0.3062177896499634,0.3062177896499634,0.002506256103515625,0.002506256103515625,459.0,,inf,,inf,
29900.0,[8.8046875],[4.328125],4.25390625,,,,,0.8613781929016113,0.8613781929016113,0.13892227411270142,0.13892227411270142,0.0016841888427734375,0.0016841888427734375,238.75,,448.75,,478.5,
30100.0,[8.9765625],[2.65234375],2.611328125,,,,,0.6794605851173401,0.6794605851173401,0.3205394148826599,0.3205394148826599,0.002536773681640625,0.002536773681640625,562.0,,inf,,inf,
30200.0,[10.265625],[3.25390625],3.37890625,,,,,0.75,0.75,0.2497209757566452,0.2497209757566452,0.0022678375244140625,0.0022678375244140625,inf,,inf,,inf,
30300.0,[10.140625],[3.447265625],3.59375,,,,,0.7956587076187134,0.7956587076187134,0.20452843606472015,0.20452843606472015,0.002132415771484375,0.002132415771484375,504.75,,inf,,inf,
30400.0,[9.46875],[3.873046875],4.18359375,,,,,0.8159090876579285,0.8159090876579285,0.18380682170391083,0.18380682170391083,0.001983642578125,0.001983642578125,576.5,,inf,,inf,
30500.0,[10.265625],[3.255859375],3.6171875,,,,,0.8053977489471436,0.8053977489471436,0.19460226595401764,0.19460226595401764,0.0022296905517578125,0.0022296905517578125,53.125,,111.9375,,109.625,
30600.0,[9.5390625],[3.099609375],3.19921875,,,,,0.7577247023582458,0.7577247023582458,0.24245084822177887,0.24245084822177887,0.0022945404052734375,0.0022945404052734375,475.25,,inf,,inf,
30700.0,[11.5703125],[2.525390625],2.634765625,,,,,0.6232638955116272,0.6232638955116272,0.3767361044883728,0.3767361044883728,0.002777099609375,0.002777099609375,160.625,,inf,,inf,
30800.0,[9.6484375],[2.982421875],3.236328125,,,,,0.703125,0.703125,0.296875,0.296875,0.00250244140625,0.00250244140625,297.25,,inf,,inf,
30900.0,[10.9609375],[3.375],3.34375,,,,,0.7397103905677795,0.7397103905677795,0.26028963923454285,0.26028963923454285,0.0023136138916015625,0.0023136138916015625,458.75,,inf,,inf,
31200.0,[9.703125],[3.080078125],3.369140625,,,,,0.7418749928474426,0.7418749928474426,0.25828126072883606,0.25828126072883606,0.00238037109375,0.00238037109375,inf,,inf,,inf,
31400.0,[10.1796875],[3.744140625],4.09765625,,,,,0.8056192398071289,0.8056192398071289,0.19466742873191833,0.19466742873191833,0.00202178955078125,0.00202178955078125,inf,,inf,,inf,
31900.0,[10.328125],[3.775390625],4.1484375,,,,,0.8254716992378235,0.8254716992378235,0.1748231202363968,0.1748231202363968,0.00194549560546875,0.00194549560546875,131.5,,inf,,inf,
32000.0,[8.375],[3.619140625],3.7890625,,,,,0.8181250095367432,0.8181250095367432,0.18187500536441803,0.18187500536441803,0.00196075439453125,0.00196075439453125,280.75,,inf,,inf,
32300.0,[9.7265625],[2.962890625],2.8984375,,,,,0.7251275777816772,0.7251275777816772,0.27487245202064514,0.27487245202064514,0.0023517608642578125,0.0023517608642578125,501.25,,inf,,inf,
32400.0,[10.0859375],[3.28515625],3.62890625,,,,,0.7744390964508057,0.7744390964508057,0.22556090354919434,0.22556090354919434,0.0023059844970703125,0.0023059844970703125,196.625,,inf,,inf,
32600.0,[9.5703125],[3.1796875],3.40625,,,,,0.7719298005104065,0.7719298005104065,0.22807016968727112,0.22807016968727112,0.0021457672119140625,0.0021457672119140625,502.75,,inf,,inf,
32800.0,[8.390625],[2.181640625],2.08984375,,,,,0.5479323267936707,0.5479323267936707,0.45206767320632935,0.45206767320632935,0.00302886962890625,0.00302886962890625,477.25,,inf,,inf,
33100.0,[10.546875],[3.60546875],4.78125,,,,,0.836482584476471,0.836482584476471,0.16324491798877716,0.16324491798877716,0.002178192138671875,0.002178192138671875,112.375,,inf,,inf,
33200.0,[9.2421875],[3.810546875],4.171875,,,,,0.7713815569877625,0.7713815569877625,0.22848135232925415,0.22848135232925415,0.0021457672119140625,0.0021457672119140625,131.125,,inf,,inf,
33300.0,[9.5546875],[3.181640625],3.4921875,,,,,0.7524510025978088,0.7524510025978088,0.24754901230335236,0.24754901230335236,0.0023193359375,0.0023193359375,287.5,,inf,,inf,
33400.0,[9.640625],[3.009765625],3.12109375,,,,,0.7141666412353516,0.7141666412353516,0.28583332896232605,0.28583332896232605,0.0024204254150390625,0.0024204254150390625,170.875,,inf,,inf,
33500.0,[10.4765625],[2.921875],3.25390625,,,,,0.7198275923728943,0.7198275923728943,0.2801724076271057,0.2801724076271057,0.00246429443359375,0.00246429443359375,281.0,,inf,,inf,
33700.0,[10.2890625],[2.890625],3.404296875,,,,,0.6940104365348816,0.6940104365348816,0.3059895932674408,0.3059895932674408,0.0024700164794921875,0.0024700164794921875,21.75,,inf,,inf,
34100.0,[10.203125],[3.828125],4.0,,,,,0.7871900796890259,0.7871900796890259,0.21280992031097412,0.21280992031097412,0.002071380615234375,0.002071380615234375,372.75,,inf,,inf,
34400.0,[9.0625],[3.498046875],3.033203125,,,,,0.739182710647583,0.739182710647583,0.26051682233810425,0.26051682233810425,0.0022068023681640625,0.0022068023681640625,547.0,,inf,,inf,
34600.0,[10.4921875],[3.453125],3.865234375,,,,,0.7692819237709045,0.7692819237709045,0.23055186867713928,0.23055186867713928,0.002227783203125,0.002227783203125,274.75,,inf,,inf,
34700.0,[9.6328125],[4.0546875],4.19140625,,,,,0.8166243433952332,0.8166243433952332,0.18337564170360565,0.18337564170360565,0.0019273757934570312,0.0019273757934570312,704.0,,inf,,inf,
34800.0,[10.75],[3.369140625],3.171875,,,,,0.7584269642829895,0.7584269642829895,0.24139747023582458,0.24139747023582458,0.0021877288818359375,0.0021877288818359375,195.25,,inf,,inf,
34900.0,[10.3046875],[3.6171875],3.576171875,,,,,0.8014285564422607,0.8014285564422607,0.19821429252624512,0.19821429252624512,0.0020580291748046875,0.0020580291748046875,inf,,inf,,inf,
35000.0,[10.2734375],[3.041015625],3.111328125,,,,,0.7283464670181274,0.7283464670181274,0.27140748500823975,0.27140748500823975,0.002391815185546875,0.002391815185546875,731.0,,inf,,inf,
35100.0,[9.28125],[3.9296875],3.90234375,,,,,0.816919207572937,0.816919207572937,0.18292297422885895,0.18292297422885895,0.0019474029541015625,0.0019474029541015625,inf,,inf,,inf,
35500.0,[10.8828125],[3.6640625],3.95703125,,,,,0.7703251838684082,0.7703251838684082,0.2296748012304306,0.2296748012304306,0.0021820068359375,0.0021820068359375,860.5,,inf,,inf,
35600.0,[9.171875],[3.990234375],4.1171875,,,,,0.8094879388809204,0.8094879388809204,0.1907944232225418,0.1907944232225418,0.001949310302734375,0.001949310302734375,634.0,,inf,,inf,
35700.0,[9.0234375],[3.2890625],3.5625,,,,,0.7714931964874268,0.7714931964874268,0.22850678861141205,0.22850678861141205,0.0022029876708984375,0.0022029876708984375,inf,,inf,,inf,
35800.0,[9.6328125],[3.95703125],3.77734375,,,,,0.8118181824684143,0.8118181824684143,0.18829545378684998,0.18829545378684998,0.0019245147705078125,0.0019245147705078125,929.0,,inf,,inf,
35900.0,[10.1796875],[3.626953125],4.09765625,,,,,0.8087016344070435,0.8087016344070435,0.19147099554538727,0.19147099554538727,0.0020656585693359375,0.0020656585693359375,inf,,inf,,inf,
36000.0,[10.953125],[2.71484375],2.671875,,,,,0.6580356955528259,0.6580356955528259,0.3421874940395355,0.3421874940395355,0.0026073455810546875,0.0026073455810546875,300.0,,inf,,inf,
36100.0,[9.2890625],[3.84375],4.0703125,,,,,0.796875,0.796875,0.20329484343528748,0.20329484343528748,0.0020751953125,0.0020751953125,inf,,inf,,inf,
36200.0,[10.09375],[4.01953125],4.51953125,,,,,0.8331567645072937,0.8331567645072937,0.16697563230991364,0.16697563230991364,0.001922607421875,0.001922607421875,inf,,inf,,inf,
36400.0,[8.359375],[4.44140625],4.88671875,,,,,0.8670343160629272,0.8670343160629272,0.13319545984268188,0.13319545984268188,0.0017976760864257812,0.0017976760864257812,375.75,,inf,,inf,
36500.0,[8.75],[4.19140625],4.265625,,,,,0.8179348111152649,0.8179348111152649,0.1822916716337204,0.1822916716337204,0.0019741058349609375,0.0019741058349609375,189.625,,378.5,,419.25,
36700.0,[9.125],[3.568359375],3.8046875,,,,,0.806294322013855,0.806294322013855,0.19359485805034637,0.19359485805034637,0.0020599365234375,0.0020599365234375,464.5,,inf,,inf,
36800.0,[10.0390625],[4.03515625],4.390625,,,,,0.8246268630027771,0.8246268630027771,0.17548973858356476,0.17548973858356476,0.002010345458984375,0.002010345458984375,473.25,,inf,,inf,
36900.0,[6.23046875],[2.921875],3.8359375,,,,,0.8209134340286255,0.8209134340286255,0.1792367845773697,0.1792367845773697,0.0024356842041015625,0.0024356842041015625,19.0625,,25.96875,,25.578125,
37200.0,[9.890625],[2.96875],3.099609375,,,,,0.7017276287078857,0.7017276287078857,0.29852643609046936,0.29852643609046936,0.002529144287109375,0.002529144287109375,688.0,,inf,,inf,
37300.0,[10.8046875],[2.873046875],2.822265625,,,,,0.6641355156898499,0.6641355156898499,0.33615654706954956,0.33615654706954956,0.0025882720947265625,0.0025882720947265625,213.125,,inf,,inf,
37400.0,[8.421875],[3.04296875],3.20703125,,,,,0.7471330165863037,0.7471330165863037,0.2531536817550659,0.2531536817550659,0.002307891845703125,0.002307891845703125,inf,,inf,,inf,
37500.0,[10.625],[3.24609375],3.392578125,,,,,0.7288385629653931,0.7288385629653931,0.27091535925865173,0.27091535925865173,0.0023345947265625,0.0023345947265625,307.75,,inf,,inf,
37700.0,[10.28125],[3.08203125],3.216796875,,,,,0.7422600388526917,0.7422600388526917,0.25754642486572266,0.25754642486572266,0.0023956298828125,0.0023956298828125,inf,,inf,,inf,
37900.0,[9.7265625],[3.0],3.546875,,,,,0.7432851195335388,0.7432851195335388,0.25697314739227295,0.25697314739227295,0.0023822784423828125,0.0023822784423828125,345.75,,inf,,inf,
38000.0,[10.0625],[3.29296875],3.462890625,,,,,0.7638888955116272,0.7638888955116272,0.23642677068710327,0.23642677068710327,0.0022830963134765625,0.0022830963134765625,265.25,,inf,,inf,
38100.0,[9.8828125],[3.666015625],3.8984375,,,,,0.8563311696052551,0.8563311696052551,0.14356736838817596,0.14356736838817596,0.00183868408203125,0.00183868408203125,200.0,,inf,,inf,
38300.0,[9.3828125],[3.046875],3.076171875,,,,,0.7332848906517029,0.7332848906517029,0.2667151093482971,0.2667151093482971,0.002307891845703125,0.002307891845703125,197.0,,inf,,inf,
38400.0,[9.078125],[3.9453125],4.1328125,,,,,0.8563596606254578,0.8563596606254578,0.14364035427570343,0.14364035427570343,0.0019102096557617188,0.0019102096557617188,396.25,,inf,,inf,
38500.0,[8.703125],[3.9609375],4.171875,,,,,0.8220720887184143,0.8220720887184143,0.1779279261827469,0.1779279261827469,0.0019283294677734375,0.0019283294677734375,806.5,,inf,,inf,
38600.0,[9.3671875],[4.26171875],4.3671875,,,,,0.8264999985694885,0.8264999985694885,0.1732500046491623,0.1732500046491623,0.00188446044921875,0.00188446044921875,971.0,,inf,,inf,
38800.0,[9.4609375],[3.4609375],3.810546875,,,,,0.7958915829658508,0.7958915829658508,0.20421765744686127,0.20421765744686127,0.0020599365234375,0.0020599365234375,inf,,inf,,inf,
38900.0,[9.203125],[3.646484375],3.751953125,,,,,0.767241358757019,0.767241358757019,0.23289331793785095,0.23289331793785095,0.0022525787353515625,0.0022525787353515625,30.671875,,inf,,inf,
39000.0,[9.9765625],[2.828125],2.8828125,,,,,0.6752451062202454,0.6752451062202454,0.32444852590560913,0.32444852590560913,0.0025234222412109375,0.0025234222412109375,inf,,inf,,inf,
39200.0,[10.6015625],[3.234375],3.259765625,,,,,0.7465686202049255,0.7465686202049255,0.25343137979507446,0.25343137979507446,0.00231170654296875,0.00231170654296875,753.0,,inf,,inf,
39300.0,[9.0390625],[3.23828125],3.599609375,,,,,0.7897727489471436,0.7897727489471436,0.21008522808551788,0.21008522808551788,0.0022335052490234375,0.0022335052490234375,668.5,,inf,,inf,
39500.0,[8.6796875],[3.791015625],3.78125,,,,,0.7574218511581421,0.7574218511581421,0.24257811903953552,0.24257811903953552,0.00220489501953125,0.00220489501953125,215.125,,499.0,,inf,
39600.0,[10.625],[3.32421875],3.853515625,,,,,0.7808908224105835,0.7808908224105835,0.21892960369586945,0.21892960369586945,0.002254486083984375,0.002254486083984375,239.125,,inf,,inf,
39700.0,[9.125],[3.296875],3.458984375,,,,,0.7567402124404907,0.7567402124404907,0.24325980246067047,0.24325980246067047,0.0023040771484375,0.0023040771484375,276.0,,inf,,inf,
39800.0,[10.796875],[3.197265625],3.5546875,,,,,0.7524038553237915,0.7524038553237915,0.24744591116905212,0.24744591116905212,0.0023365020751953125,0.0023365020751953125,292.25,,inf,,inf,
39900.0,[10.8671875],[3.34765625],3.37890625,,,,,0.7870553135871887,0.7870553135871887,0.2131917029619217,0.2131917029619217,0.0021839141845703125,0.0021839141845703125,inf,,inf,,inf,
40000.0,[9.578125],[3.63671875],3.767578125,,,,,0.7762096524238586,0.7762096524238586,0.22379031777381897,0.22379031777381897,0.002162933349609375,0.002162933349609375,800.0,,inf,,inf,
40100.0,[9.8515625],[3.873046875],3.98828125,,,,,0.77173912525177,0.77173912525177,0.22812500596046448,0.22812500596046448,0.0021495819091796875,0.0021495819091796875,827.5,,inf,,inf,
40200.0,[10.6328125],[2.92578125],2.955078125,,,,,0.6807851195335388,0.6807851195335388,0.31947314739227295,0.31947314739227295,0.0025577545166015625,0.0025577545166015625,639.0,,inf,,inf,
40300.0,[9.9140625],[4.20703125],4.1015625,,,,,0.7790948152542114,0.7790948152542114,0.2207704782485962,0.2207704782485962,0.0020465850830078125,0.0020465850830078125,828.5,,inf,,inf,
40400.0,[12.40625],[3.55078125],3.8671875,,,,,0.7544642686843872,0.7544642686843872,0.2452877014875412,0.2452877014875412,0.002178192138671875,0.002178192138671875,152.875,,inf,,inf,
40500.0,[10.109375],[3.498046875],3.3828125,,,,,0.712890625,0.712890625,0.287109375,0.287109375,0.002307891845703125,0.002307891845703125,44.5625,,inf,,inf,
40600.0,[9.40625],[4.12890625],4.2578125,,,,,0.800000011920929,0.800000011920929,0.19981618225574493,0.19981618225574493,0.0019683837890625,0.0019683837890625,241.5,,inf,,inf,
40800.0,[10.3359375],[2.759765625],2.875,,,,,0.6770334839820862,0.6770334839820862,0.3226674497127533,0.3226674497127533,0.0025653839111328125,0.0025653839111328125,523.5,,inf,,inf,
41000.0,[10.0390625],[2.92578125],3.126953125,,,,,0.65625,0.65625,0.34375,0.34375,0.0025348663330078125,0.0025348663330078125,inf,,inf,,inf,
41100.0,[6.578125],[2.947265625],3.265625,,,,,0.8125,0.8125,0.1875,0.1875,0.0022258758544921875,0.0022258758544921875,89.25,,155.0,,inf,
41200.0,[9.4453125],[3.56640625],3.35546875,,,,,0.7522401213645935,0.7522401213645935,0.2477598637342453,0.2477598637342453,0.00215911865234375,0.00215911865234375,819.5,,inf,,inf,
41300.0,[8.96875],[3.244140625],3.900390625,,,,,0.7769230604171753,0.7769230604171753,0.22295673191547394,0.22295673191547394,0.002277374267578125,0.002277374267578125,177.125,,inf,,inf,
41400.0,[9.109375],[3.626953125],4.328125,,,,,0.7974137663841248,0.7974137663841248,0.20269396901130676,0.20269396901130676,0.002216339111328125,0.002216339111328125,inf,,inf,,inf,
